PERIODO;EMPRESA;MARCAS;VIGENCIA;USA_ARMAS;SEGURO;RENAR_VENCE
201705;LEG SRL;;11/08/2017;NO;25/03/2018;
201705;LEGAL SECURITY SRL;;27/01/2018;NO;23/09/2017;
201705;LIBRES SEGURIDAD SRL;;02/08/2018;SI;25/09/2017;01/08/2020
201705;LIDERES CONSULTORES DE SEGURIDAD SRL;LIDERES CONSULTORES DE SEGURIDAD SRL;03/12/2017;SI;23/12/2017;01/05/2021
201705;LIRGER SRL;;04/06/2018;SI;13/02/2018;01/07/2018
201705;LITORAL SEGURIDAD SRL;;28/12/2018;NO;20/10/2017;
201705;LOAR SA;;16/08/2018;SI;08/06/2017;01/09/2020
201705;LOCSYS SEGURIDAD SA;;18/09/2018;SI;30/12/2017;01/06/2018
201705;LOS CABOS SA;;05/09/2018;NO;27/06/2017;
201705;LOW RISK GROUP SRL;;07/09/2017;NO;09/03/2018;
201705;LUAR SECURITY AGENCIA DE SEGURIDAD PRIVADA SRL;;13/03/2019;SI;01/02/2018;01/04/2019
201705;LUSON SEGURIDAD SA;;22/05/2018;SI;28/04/2018;01/03/2021
201705;LYNX EYES SRL;;13/04/2018;SI;29/06/2017;01/07/2020
201705;M&A SECURITY CONSULTORES SA;;22/09/2018;NO;24/09/2017;
201705;MAC SERVICIOS EMPRESARIOS SRL;;13/10/2018;SI;13/08/2017;01/07/2021
201705;MADISON SECURITY SRL;;11/04/2018;NO;14/11/2017;
201705;MAGNUM SEGURIDAD DE GIL MIGUEL ANGEL;MAGNUM;03/11/2017;SI;22/12/2017;01/09/2017
201705;MAGUEN PROTECCION SRL;MAGUEN PROTECCION Y SEGURIDAD;05/04/2018;SI;01/12/2017;01/02/2018
201705;MAPRA EMPRESA DE SEGURIDAD SRL;;24/09/2017;SI;29/12/2017;01/09/2017
201705;MARCODINA SA;EMERPHONE;10/02/2018;NO;16/06/2017;
201705;MASAD SA;;14/02/2019;NO;27/10/2017;
201705;MAWE SA;;19/01/2018;SI;05/11/2017;01/07/2019
201705;MAXIMA PROTECCION LA PLATA SA;;31/10/2018;NO;19/08/2017;
201705;MAXSEGUR SRL;;14/06/2018;SI;09/06/2017;01/05/2019
201705;MAYORAL SEGURIDAD SRL;;05/10/2018;NO;01/08/2017;
201705;MB SEGURIDAD SRL;;11/01/2018;SI;10/09/2017;01/10/2021
201705;MCM SECURITY SRL;;06/08/2017;SI;14/07/2017;01/12/2020
201705;MCOP SRL;;03/12/2017;NO;26/10/2017;
201705;MERLO LUCIANA PAOLA;;06/06/2018;NO;06/09/2017;
201705;METRO SAFE DE ARGENTINA SRL;;27/03/2018;NO;08/07/2017;
201705;MGF DE MARCELO GUSTAVO FERNANDEZ;;15/07/2017;NO;13/08/2017;
201705;MOGAPOL SA;;09/03/2018;NO;11/11/2017;01/04/2017
201705;MOON SEGURIDAD SRL;;05/02/2019;NO;01/12/2017;
201705;MORARZA SRL;;27/04/2018;NO;27/12/2017;
201705;MULIS SEGURIDAD INTEGRAL SA;;31/10/2018;NO;14/11/2017;
201705;MURATA SA;MURATA;14/01/2019;SI;14/04/2018;01/07/2021
201705;MYA TECHNOLOGY SA;;12/10/2018;NO;15/09/2017;
201705;NECH SEGURIDAD SRL;;25/01/2018;SI;25/09/2017;01/12/2020
201705;NESCARMI SEGURIDAD SA;;23/06/2018;NO;26/02/2018;
201705;NEW YARD SA;;27/01/2018;NO;18/08/2017;
201705;NEXTGUARD SA;;03/12/2017;NO;30/11/2017;
201705;NEYER SRL;;28/03/2019;NO;03/12/2017;
201705;NOTARY GROUP SA;;26/06/2018;NO;24/07/2017;
201705;NOVASEG SEGURIDAD SRL;;27/08/2017;NO;14/05/2017;
201705;NOVIT SA;CONTROL NOVIT;20/05/2017;SI;01/08/2017;01/11/2020
201705;NUEVO COF SEGURIDAD PRIVADA SA;;30/05/2018;NO;25/03/2018;
201705;ÑORQUINCO SEGURIDAD SRL;;27/07/2018;NO;22/09/2017;
201705;OPC SRL;;10/09/2017;NO;15/12/2017;
201705;ORDER SECURITY SRL;;05/03/2019;NO;23/01/2018;
201705;ORGANIZACION ANSELMI SRL;;09/05/2018;NO;01/04/2018;01/09/2016
201705;ORGANIZACION CELTA SEGURIDAD PRIVADA SRL;;10/02/2018;SI;04/06/2017;01/08/2019
201705;ORGANIZACION DE SEGURIDAD LAS MARIAS SA;;04/04/2019;NO;27/05/2017;
201705;ORGANIZACION DELTA COMPAÑIA DE SEGURIDAD PRIVADA SRL;;19/07/2018;NO;26/10/2017;
201705;ORGANIZACION FENIX SA;;22/06/2018;NO;25/01/2018;
201705;ORGANIZACION PARANA SA;;06/04/2018;NO;05/10/2017;
201705;ORIENTARE SRL;;09/06/2018;NO;16/03/2018;
201705;ORION SYSTEMS SA;;25/02/2018;NO;01/12/2017;
201705;OSCAR NATALIO LEFOSSE;;03/03/2018;NO;18/08/2017;
201705;P.P.Q SA;KTL;29/01/2019;NO;19/07/2017;
201705;PAMPA SEGURIDAD PRIVADA SRL;PAMPA SEGURIDAD PRIVADA SRL;13/03/2019;SI;27/05/2017;01/01/2018
201705;PANGARE SRL;;28/07/2018;SI;14/03/2018;01/08/2019
201705;PCP PREVENCION Y CONTROL DE PERDIDAS SA;;25/02/2019;SI;27/10/2017;01/01/2022
201705;PERROTI SEGURIDAD SRL;;06/12/2018;NO;08/08/2017;
201705;POPAR SA;;22/08/2018;SI;17/01/2018;01/08/2020
201705;PRECON SRL;;11/01/2018;NO;20/07/2017;
201705;PRENAVAL SEGURIDAD SRL;;09/08/2017;NO;22/05/2017;
201705;PRENAVAR SEGURIDAD SRL;;03/11/2017;NO;26/06/2017;
201705;PRENAVL SEGURIDAD SRL;;27/08/2017;NO;26/12/2017;
201705;PRETOR COOPERATIVA DE TRABAJO LIMITADA;;13/04/2018;NO;28/11/2017;
201705;PRETORIAN INVESTIGATION SRL;;12/10/2018;NO;29/08/2017;
201705;PRETORIAN SEGURIDAD PRIVADA SRL;;11/02/2018;NO;01/10/2017;
201705;PREVEER SRL;;27/01/2018;SI;01/09/2017;01/01/2019
201705;PREVENCION SA;;26/04/2019;SI;28/02/2018;01/10/2019
201705;PRIORITY SECURITY SERVICE SRL;PRIORITY SECURITY SERVICE SEGURIDAD PRIVADA SRL;25/09/2018;SI;28/08/2017;01/02/2022
201705;PROACCION SEGURIDAD SRL;;19/01/2018;SI;01/07/2017;01/11/2019
201705;PROSEGUR ACTIVA ARGENTINA SA;PROSEGUR;07/08/2018;NO;31/12/2017;
201705;PROSEGUR SA;PROSEGUR;27/06/2017;SI;31/12/2017;01/09/2019
201705;PROSEGUR SEGURIDAD SA;PROSEGUR;07/08/2018;NO;31/12/2017;
201705;PROTECCION DE RIESGOS SRL;;08/10/2017;SI;01/09/2017;01/01/2020
201705;PROTECCION INTELIGENTE SA;PI PROTECCION INTELIGENTE;22/06/2018;NO;20/12/2017;
201705;PROTECCION TOTAL CODECOP SA;;02/06/2018;NO;15/05/2017;
201705;PROTECCION Y SERVICIO SRL;;27/07/2017;NO;11/10/2017;
201705;PROTECTED SPIRITS SRL;;15/11/2018;NO;26/09/2017;
201705;PRUPOL SRL;;06/10/2018;NO;23/06/2017;
201705;PSG - 1 SRL;;15/09/2018;SI;25/08/2017;01/08/2020
201705;PUK SEGURIDAD SRL;;05/04/2018;NO;24/06/2017;
201705;RAMEF SRL;;22/09/2018;NO;05/09/2017;
201705;RANGER SEGURIDAD SRL;;28/10/2018;NO;12/05/2017;
201705;RBARONE SEGURIDAD SA;;22/08/2018;SI;20/02/2018;01/08/2017
201705;REBOR SEGURIDAD SA;;24/07/2018;SI;01/07/2017;01/04/2019
201705;RED ALFA SEGURIDAD SRL;;22/11/2017;NO;10/06/2017;
201705;RED DE SEGURIDAD SA;;12/05/2017;NO;07/12/2017;
201705;REGIONAL SRL;;21/10/2017;NO;14/08/2017;
201705;RF SERVICIOS SRL;;02/08/2018;NO;18/05/2017;
201705;ROAD SEGURIDAD SA;;19/04/2019;NO;26/09/2017;
201705;RODAB SRL;;21/09/2017;SI;14/05/2017;01/09/2017
201705;ROYAL GUARD SECURITY SRL;;18/04/2018;NO;14/11/2017;
201705;S&E SEGURIDAD PRIVADA SA;;08/10/2017;SI;17/01/2018;01/01/2018
201705;S.B.S. SEGURIDAD SRL;;01/06/2017;NO;31/03/2018;
201705;SAFBA SRL;;24/07/2018;NO;19/06/2017;
201705;SAFEGUARD SRL;SAFEGUARD;09/08/2018;SI;22/08/2017;01/03/2018
201705;SCANNER SA;;09/09/2017;NO;29/10/2017;
201705;SCYTHIA SA;;12/04/2018;SI;31/08/2017;01/06/2018
201705;SE CON SRL;;12/07/2017;SI;01/02/2018;01/08/2018
201705;SECCLEAN SA;;23/09/2017;SI;01/04/2018;01/09/2018
201705;SECUMAX SRL;;28/03/2018;SI;13/02/2018;01/04/2019
201705;SECURITAS ARGENTINA SA (EX ORGANIZACION FIEL SA);SECURITAS;27/06/2017;SI;31/12/2017;01/01/2020
201705;SECURITAS BUENOS AIRES 1 SA;SECURITAS;04/02/2018;SI;31/12/2017;01/08/2021
201705;SECURITAS SUR SA (EX SEGURIDAD CONO SUR SA);SECURITAS;03/07/2017;NO;31/12/2017;01/05/2015
201705;SECURITE SA;SECUTEC;09/03/2018;NO;27/03/2018;01/12/2016
201705;SECURITY AG SRL;;03/11/2017;SI;13/08/2017;01/04/2021
201705;SECURITY CORPORATION DE ANTONIO AMARILLA Y LAMBERTI DANIEL ALBERTO;;12/01/2018;NO;05/11/2017;
201705;SECURITY IN SIGHT SRL;;08/09/2018;NO;06/05/2017;
201705;SECURITY PROFESSIONAL GROUP SRL;;30/08/2017;NO;30/07/2017;
201705;SECURUS SA;;08/03/2018;NO;01/09/2017;
201705;SEG COM SA;;10/05/2018;NO;01/11/2017;
201705;SEGAR SEGURIDAD SA;SEGAR SEGURIDAD;30/06/2018;SI;31/08/2017;01/03/2018
201705;SEGCON SA;MEDINILLA;15/08/2018;NO;06/05/2017;
201705;SEGEL GADOL SRL;;09/03/2019;SI;01/09/2017;01/08/2019
201705;SEGUARD SRL;;20/01/2019;NO;13/04/2018;
201705;SEGUBAIRES SA;;10/09/2017;SI;06/11/2017;01/06/2020
201705;SEGUPAL SA;;10/10/2018;NO;07/05/2017;
201705;SEGUR CONTROL SRL;SEGUR CONTROL;30/05/2018;NO;22/12/2017;
201705;SEGUR HELP SRL;;06/02/2019;NO;20/10/2017;
201705;SEGUR ONE SRL;;03/12/2017;SI;08/09/2017;01/10/2018
201705;SEGUR PART SA;;08/09/2018;NO;19/05/2017;
201705;SEGUR SECURITY SRL;;13/10/2017;NO;09/01/2018;
201705;SEGURARG SRL;;08/05/2018;NO;04/04/2018;
201705;SEGURCIEN SA;;29/05/2018;NO;07/03/2018;
201705;SEGURETAT SRL;;27/02/2019;SI;04/11/2017;01/06/2018
201705;SEGURFAR SRL;;27/09/2018;SI;09/01/2018;01/07/2020
201705;SEGURIDAD ARGENTINA SA;;19/05/2017;SI;31/12/2017;01/05/2021
201705;SEGURIDAD BUNKER SA;;17/01/2018;NO;23/05/2017;
201705;SEGURIDAD DEL SUR SRL;;03/09/2017;NO;07/11/2017;
201705;SEGURIDAD EMPRESARIA SA;;31/08/2017;SI;12/06/2017;01/12/2017
201705;SEGURIDAD FRANCISCO DURAN Y ASOCIADOS SA;;24/04/2018;NO;09/07/2017;
201705;SEGURIDAD GRUPO MAIPU SA;;21/04/2018;NO;31/12/2017;
201705;SEGURIDAD HIBOU SRL;;19/10/2017;NO;19/06/2017;
201705;SEGURIDAD HORUS SRL;;30/11/2017;SI;05/10/2017;01/09/2020
201705;SEGURIDAD HUAL CON SRL;;27/06/2018;NO;06/02/2018;
201705;SEGURIDAD INTEGRAL EMPRESARIA SA;SIE;05/10/2018;SI;01/06/2017;01/07/2020
201705;SEGURIDAD INTEGRAL NORTE SRL;;31/05/2018;NO;29/04/2018;
201705;SEGURIDAD INTEGRAL REPUBLICA SRL;;22/09/2018;NO;29/06/2017;
201705;SEGURIDAD INTELIGENTE SA;;15/10/2017;SI;27/11/2017;01/03/2021
201705;SEGURIDAD PRIVADA ALTERNATIVA SA;;26/08/2017;NO;22/06/2017;
201705;SEGURIDAD PRIVADA CABA SRL;;04/06/2017;NO;10/07/2017;
201705;SEGURIDAD PRIVADA EMEC SRL;;18/01/2019;NO;01/02/2018;
201705;SEGURIDAD PROFESIONAL SA;;19/07/2018;NO;28/01/2018;
201705;SEGURIDAD RAMOS SA;;28/09/2017;NO;21/07/2017;
201705;SEGURIDAD ROGUS SRL;;18/10/2017;SI;12/08/2017;01/04/2018
201705;SEGURIDAD SAN JOSE SA;;25/01/2018;NO;28/03/2018;
201705;SEGURIDAD SORVAZ SRL;;15/02/2019;NO;07/05/2017;
201705;SEGURIDAD SUVIM SA;;26/06/2018;NO;05/03/2018;
201705;SEGURIDAD WATCHMAN SA;WATCHMAN SEGURIDAD PRIVADA;08/03/2018;SI;04/05/2017;01/04/2021
201705;SEGURPLUS SRL;;10/09/2017;SI;05/08/2017;01/01/2018
201705;SEGURSAT SRL;;14/01/2018;SI;11/11/2017;01/05/2018
201705;SEGUTRANS SA;;30/05/2018;SI;30/01/2018;01/11/2018
201705;SEKURON SRL;;04/08/2017;NO;01/07/2017;
201705;SENTINELL SA;SENTINELL;04/04/2019;NO;31/08/2017;
201705;SEPAR SRL;;25/08/2017;NO;19/02/2018;
201705;SEPROVI SA;;30/08/2018;NO;02/11/2017;01/02/2017
201705;SERCUS SA;;25/04/2019;NO;16/12/2017;
201705;SERVICIO INTEGRAL DE SEGURIDAD SA;;03/03/2018;NO;06/03/2018;
201705;SERVICIOS ARGENTINOS DE SEGURIDAD EMPRESARIA SA;GS GRUPO SAN MIGUEL GENTE CONFIABLE;26/03/2019;SI;31/10/2017;01/01/2018
201705;SERVICIOS DE GUARDA Y CUSTODIA SA;SGC;27/06/2018;SI;30/05/2017;01/12/2017
201705;SERVICIOS INTEGRADOS DE SEGURIDAD SA;;02/11/2017;NO;09/12/2017;
201705;SERVIN SEGURIDAD SA;S SERVIN SEGURIDAD;04/05/2017;SI;31/12/2017;01/10/2017
201705;SETTER SA;;04/08/2017;SI;09/02/2018;01/03/2019
201705;SFOR SRL;;07/08/2018;NO;29/03/2018;
201705;SG SEGURIDAD SRL;;30/08/2017;NO;11/05/2017;
201705;SGD SRL;;18/09/2018;SI;25/07/2017;01/11/2020
201705;SHIELD II SA;;12/06/2018;NO;24/07/2017;
201705;SHIELD SEGURIDAD SA;;03/12/2017;NO;27/07/2017;
201705;SIALAR SEGURIDAD SA;;30/03/2019;NO;11/12/2017;
201705;SICURANZA SRL;;14/03/2018;NO;12/12/2017;01/12/2014
201705;SIKKERHET SRL;;10/05/2018;SI;12/04/2018;01/10/2021
201705;SINDELARS SRL;;12/01/2019;NO;12/09/2017;
201705;SISEG SRL;;27/05/2017;SI;05/11/2017;01/05/2019
201705;SISTEMA INTEGRAL DE SEGURIDAD EMPRESARIAL SA;;22/09/2018;NO;04/07/2017;
201705;SISTEMAS COMPLEJOS DE SEGURIDAD SA;;12/11/2017;NO;31/08/2017;
201705;SISTEMAS DE PROTECCION Y SEGURIDAD SRL;SISTEMA SPS;15/03/2019;SI;24/10/2017;01/04/2021
201705;SISTEMAS DE PROTECCION Y SEGURIDAD SRL;SPS;15/03/2019;SI;24/10/2017;01/04/2021
201705;SKAL PROTECT SA;;25/04/2019;SI;24/02/2018;01/11/2020
201705;SMART SECURITY SA;;04/06/2017;NO;02/03/2018;
201705;SOLURBANA SRL;;06/04/2019;NO;30/05/2017;
201705;SOLUTION SEGURIDAD SRL;;06/02/2019;SI;04/08/2017;01/06/2017
201705;SOUNCH SRL;SOUNCH SEGURIDAD PRIVADA;10/05/2018;SI;05/04/2018;01/11/2020
201705;SPA SEGURIDAD SA;;31/03/2018;NO;15/03/2018;
201705;SPEED CENTRE SRL;;18/11/2017;SI;17/09/2017;01/10/2019
201705;SPG SRL;;21/09/2017;NO;24/07/2017;
201705;SSP SERVICIOS DE SEGURIDAD PRIVADA SRL;;12/05/2018;SI;23/10/2017;01/11/2017
201705;STAR GLOCKS SECURITY SRL;;25/07/2018;NO;10/06/2017;
201705;STAR GROUP SA;;20/11/2018;NO;25/01/2018;
201705;STARK SECURITY SA;;28/09/2017;SI;21/06/2017;01/09/2019
201705;STARSEG SRL;STARSEG;12/10/2017;SI;20/07/2017;01/05/2018
201705;STRIGER SRL;;06/04/2018;SI;27/02/2018;01/06/2017
201705;SURVEILLER SEGURIDAD SRL;;13/10/2017;NO;26/09/2017;
201705;SWISS ARMY SECURITY GROUP SA;;24/04/2019;SI;19/02/2018;01/07/2020
201705;SWISS GUARD SECURITY GROUP SA;;25/01/2019;NO;25/11/2017;
201705;TAG SEGURIDAD INTEGRAL SRL;;29/03/2019;SI;12/01/2018;01/01/2018
201705;TECH SECURITY SRL;;20/06/2017;SI;04/05/2017;01/07/2018
201705;TECNOLOGIA EN SEGURIDAD Y SERVICIOS SRL;;24/09/2018;NO;27/08/2017;
201705;TELEFONICA INGENIERIA DE SEGURIDAD DE ARGENTINA SA;;26/09/2018;NO;19/06/2017;
201705;THE GOLDEN GUARDS SRL;;06/06/2018;NO;17/08/2017;
201705;THE SECURITY SRL;;19/11/2018;NO;24/04/2018;
201705;TOP AIR SECURITY SRL;;27/03/2018;NO;23/11/2017;
201705;TOP SEGUR SRL;;11/04/2018;NO;13/11/2017;
201705;TORRESCO AES SRL;;13/03/2019;SI;16/01/2018;01/05/2018
201705;TRAMES SRL;;02/06/2017;SI;06/03/2018;01/12/2019
201705;TRIFON SRL;;04/09/2017;NO;15/12/2017;
201705;TUCSON SEGURIDAD SRL;;05/04/2018;NO;01/10/2017;
201705;UESPRI SRL;;22/06/2018;SI;22/05/2017;01/04/2018
201705;UNION SEGURIDAD 24 SA;;01/10/2017;SI;01/11/2017;01/05/2018
201705;UNTOUCHABLES SRL;;17/07/2017;SI;14/09/2017;01/03/2018
201705;URBANA PREVENCION SRL;;23/06/2018;NO;01/03/2018;
201705;USS SERVICIOS DE SEGURIDAD SA;;16/01/2019;NO;28/10/2017;
201705;USS TECNOLOGIA EN SEGURIDAD SA;;30/03/2019;NO;09/11/2017;
201705;VALTO SEGURIDAD SRL;;15/01/2019;SI;17/12/2017;01/07/2020
201705;VANGUARDIA SEGURIDAD EMPRESARIAL E INDUSTRIAL SRL;VANGUARDIA S;26/10/2018;NO;03/10/2017;
201705;VICUS SRL;VICUS;03/08/2018;SI;19/01/2018;01/03/2021
201705;VIGILA 2 SA;;30/08/2018;SI;25/06/2017;01/02/2019
201705;VIGILES SRL;;28/01/2018;SI;28/11/2017;01/04/2018
201705;VIGIMAX SRL;;17/03/2018;NO;29/12/2017;
201705;VIGITEX SRL;;28/09/2017;NO;19/05/2017;
201705;VIPRE SRL;;15/08/2018;NO;26/05/2017;
201705;WOLF SECURITY SA;;03/03/2018;SI;20/09/2017;01/11/2018
201705;WORSP SRL;;20/03/2018;SI;26/02/2018;01/04/2018
201705;YEMASTEMI SEGURIDAD SA;;08/02/2019;SI;22/04/2018;01/05/2020
201705;YUSION SRL;;24/06/2017;NO;19/02/2018;
201705;ZEUS SEGURIDAD SRL;;15/11/2018;SI;24/04/2018;01/04/2019
201705;ZHEN SEGURIDAD SA;;23/02/2018;NO;25/08/2017;
201706;1816 SEGURIDAD SRL;; 23/05/2018; NO;10/10/2017;
201706;A.I.P.A.A. AGENCIA DE INVESTIGACIONES PRIVADAS AUTORIZADAS AMERICA SA;A.I.P.A.A AGENCIA DE INVESTIGACIONES PRIAVADAS AUTORIZADAS AMERICA SA; 21/03/2018; SI;31/12/2017; 01/05/2021 
201706;A.I.S.E. ASESORIA INTEGRAL DE SEGURIDAD EMPRESARIA SRL;; 11/01/2018; NO;31/12/2017;
201706;ACCION PREVENTIVA de MILANESE CLOTILDE;ACCION PREVENTIVA; 11/01/2018; NO;01/04/2018;
201706;ACCURO SA;;25/06/2019;SI;28/10/2017;01/07/2019
201706;ACP SEGURIDAD SA;; 27/05/2019; SI;19/10/2017; 01/07/2019 
201706;ACYR SA;; 19/07/2018; SI;28/06/2017; 01/02/2018 
201706;ADT SECURITY SERVICE SA;TYCO FIRE & SECURITY GMBH; 03/03/2018; NO;01/10/2017;
201706;AG SEGURIDAD PRIVADA SRL;; 09/09/2017; NO;14/03/2018;
201706;AGENCIA 15 SA;; 09/09/2017; NO;21/11/2017;
201706;AGENCIA DE INVESTIGACIONES PRIVADAS ALSINA SRL;; 01/11/2017; NO;01/12/2017;
201706;AGENCIA MAYA SEGURIDAD SA;; 28/09/2017; NO;27/07/2018;
201706;AIRSEC SA;ARSEC-ALLIANCE REGIONALE SECURITE; 18/08/2017; SI;19/11/2017; 01/03/2020 
201706;AJM SEGURIDAD PRIVADA SA;; 27/01/2018; SI;08/11/2017; 01/04/2018 
201706;AKROPOLIS SEGURIDAD SRL;; 25/12/2018; SI;31/05/2018; 01/11/2020 
201706;ALBOSA SRL;; 22/05/2018; NO;05/03/2018;
201706;ALCA SEGURIDAD SRL;; 27/07/2017; NO;05/03/2018;
201706;ALCALA SEGURIDAD SRL;; 19/05/2018; NO;22/10/2017;
201706;ALEGA SEGURIDAD SA;; 10/04/2019; NO;19/10/2017;
201706;ALERTAR Y PROTEGER SRL;; 30/03/2018; SI;13/12/2017; 01/12/2017 
201706;ALERTAS SEGURIDAD PRIVADA SRL;;01/05/2018; NO;20/11/2017;
201706;ALERTASEG SRL;; 10/03/2018; NO;27/08/2017;
201706;ALFA TEAM SRL;; 22/02/2018; NO;10/09/2017;
201706;ALLEGRETTA SILVIA PATRICIA Y MICIELI BRIAN ALAN;; 13/10/2018; NO;01/07/2017;
201706;ALTA VISION SA;; 23/09/2017; SI;12/03/2018; 01/09/2020 
201706;AM SEGURIDAD EMPRESARIA SRL;A.M. SEGURIDAD EMPRESARIA; 03/12/2017; SI;22/12/2017; 01/12/2021 
201706;AMD SEGURIDAD SA;; 05/11/2017; NO;23/07/2017;
201706;AN SEGURIDAD SA;; 25/10/2017; NO;24/07/2017;
201706;ANTA NAHUEL SA;; 31/03/2018; NO;24/02/2018;
201706;ANTEAR SEGURIDAD SRL;; 16/03/2018; NO;26/02/2018;
201706;APLICACION TECNOLOGICA SA;; 31/10/2018; NO;19/06/2018;
201706;AR21 SRL;; 20/11/2018; NO;29/09/2017;
201706;ARA SEGURIDAD SRL;; 10/11/2017; SI;18/02/2018; 01/01/2019 
201706;ARAUCA SEGURIDAD SA;; 06/06/2018; NO;05/09/2017;
201706;ARES SECURITY SRL;; 03/03/2018; NO;30/11/2017;
201706;ARG SERVICIOS SRL;; 01/05/2018; NO;03/03/2018;
201706;ARGENPOL SRL;; 22/08/2018; NO;09/09/2017;
201706;ARGENT POL SRL;LATIN SEC LATIN SEC AMERICA SECURITY COMPANY; 29/01/2018; SI;12/07/2017; 01/10/2017 
201706;ARGENTINA SEGURIDAD SRL;; 25/01/2018; NO;01/10/2017;
201706;ARGO SECURITY SRL;; 13/10/2018; NO;18/12/2017;
201706;ARPA ORGANIZACION DE SEGURIDAD SRL;; 06/07/2018; NO;28/02/2018; 01/09/2014 
201706;AS GROUP INTEGRAL DE SEGURIDAD PRIVADA SA;; 18/05/2018; SI;04/10/2017; 01/02/2019 
201706;ASEGUR SRL;; 11/05/2018; NO;07/02/2018;
201706;ASIC AGENCIA DE SEGURIDAD E INFORMES COMERCIALES SA;ASIC; 06/02/2019; SI;31/07/2017; 01/04/2018 
201706;ASIPA SRL;; 22/02/2018; NO;01/06/2018;
201706;ASIPROF SEGURIDAD SA;; 03/12/2017; SI;22/01/2018; 01/06/2017 
201706;ASISTENCIA PROFESIONAL SA;; 03/12/2017; NO;15/10/2017;
201706;ASTER CONTROL SA;BACK CONTROL SA; 06/08/2017; SI;01/10/2017; 01/05/2019 
201706;ATL SEGURIDAD SRL;; 12/07/2017; NO;23/07/2017;
201706;AVAL SRL;; 14/01/2018; SI;17/12/2017; 01/12/2018 
201706;AVIV ESPECIALISTAS SA;; 18/05/2018; NO;06/05/2018;
201706;BE SAFE SEGURIDAD SRL;; 16/05/2018; SI;05/10/2017; 01/01/2022 
201706;BEC PROTECTION SRL;; 12/01/2018; SI;02/12/2017; 01/11/2020 
201706;BEST PROTECTION SRL;; 19/02/2019; NO;10/09/2017;
201706;BETTER SECURITY SRL;; 12/07/2017; NO;14/04/2018;
201706;BIRD SEGURIDAD PRIVADA SRL;; 07/10/2017; NO;13/10/2017; 01/11/2016 
201706;BIS SECURITY SA;; 06/08/2017; NO;03/06/2017;
201706;BLACK SECURITY SRL;; 12/11/2018; NO;22/05/2018;
201706;BLACKSEG SRL;; 20/11/2018; NO;14/09/2017;
201706;BLASON GROUP SRL;; 10/03/2018; NO;10/12/2017;
201706;BLINSEC SRL;; 13/02/2019; NO;01/11/2017;
201706;BLINSER S.R.L;; 03/02/2018; NO;04/02/2018;
201706;BLUE DOT SEGURIDAD PRIVADA SA;; 20/02/2019; NO;07/12/2017;
201706;BORGUARDS SRL;; 15/03/2018; NO;11/02/2018;
201706;BOSS PRIVATE SECURITY COMPANY SRL;; 29/05/2018; NO;21/08/2017;
201706;BRIEFING SECURITY SA;; 10/08/2017; SI;22/07/2017; 01/11/2020 
201706;BRINKS SEGURIDAD CORPORATIVA SA;; 06/02/2019; SI;30/11/2017; 01/09/2018 
201706;BRION GROUP SRL;; 29/06/2018; NO;18/11/2017;
201706;BRITO JOSE LUIS ;; 01/02/2019; NO;12/05/2018;
201706;BRUJULA SA;BRUJULA SA SEGURIDAD PRIVADA; 01/06/2018; SI;17/07/2017; 01/10/2017 
201706;BUENOS AIRES PROTECTION SRL;; 10/02/2018; NO;12/04/2018;
201706;BUHOS SRL;; 19/09/2018; NO; 03/08/2017 ;
201706;BUHOSAT SA;; 08/09/2018; NO; 04/07/2017 ;
201706;BULL COOPERATIVA DE TRABAJO LIMITADA;; 06/10/2017; SI; 22/11/2017; 01/01/2018 
201706;C CORP SEGURIDAD SA;; 10/10/2018; NO; 17/05/2017 ;
201706;C&R SEGURIDAD PRIVADA SRL;; 06/07/2018; SI; 26/08/2018; 01/09/2021 
201706;C.B.L. SEGURITY GROUP SRL (EX LANZARA GARRO SRL);; 03/04/2018; NO; 02/10/2017 ;
201706;C.I.S.E S.R.L (CENTRO INTEGRAL DE SEGURIDAD EMPRESARIA);CISE SRL; 18/04/2018; SI; 19/02/2018; 01/11/2018 
201706;CAMURA SRL;; 18/08/2017; NO; 04/11/2017 ;
201706;CAP SECURITY SRL;; 27/10/2018; NO; 14/05/2018;
201706;CARBESS SRL;; 13/01/2018; SI; 22/07/2017; 01/08/2017 
201706;CARLOS HUGO ABRUZZESE;; 22/12/2018; NO; 13/10/2017; 01/09/2015 
201706;CAS TECNOLOGIA Y SEGURIDAD SRL;; 12/04/2018; NO; 19/10/2017 ;
201706;CATEXIS SRL;; 27/03/2018; SI; 06/01/2018; 01/12/2017 
201706;CAYCE SRL;; 19/07/2017; SI; 30/06/2018; 01/09/2019 
201706;CAZADORES COOPERATIVA DE TRABAJO LTDA;CAZADORES;22/02/2018; NO;01/02/2018;
201706;CELMA SRL;; 05/06/2019; SI;19/06/2018; 01/06/2018 
201706;CEN - TAUROS SRL;; 13/03/2019; NO; 23/07/2017 ;
201706;CENTRO DE INVESTIGADORES PRIVADOS ARGENTINOS SA;; 12/01/2018; SI; 11/09/2017; 01/10/2020 
201706;CERBERUS SA;CERBERUS; 30/07/2017; SI; 06/12/2017; 01/10/2019 
201706;CERTUS SA;; 22/09/2018; NO; 24/08/2017 ;
201706;CI5 SA;; 23/07/2017; NO; 08/09/2017; 01/04/2017 
201706;CITY INVESTIGACIONES PRIVADAS SRL;; 20/01/2018; NO; 27/04/2018 ;
